Page	Confinement Reason	Entry	Exit	Duration	Ethnic Origin	Correctional Facility	Duration_calc
55	Covid - 19	2021-11-30	2021-12-01	1	CAU	Northeast NS Correctional Facility	1
55	Covid - 19	2021-11-30	2021-11-30	0	CAU	Northeast NS Correctional Facility	0
55	Covid - 19	2021-11-30	2021-12-01	1	IND	Northeast NS Correctional Facility	1
55	Covid - 19	2021-12-01	2021-12-02	1	CAU	Northeast NS Correctional Facility	1
55	Covid - 19	2021-12-01	2021-12-05	4	CAU	Northeast NS Correctional Facility	4
56	Covid - 19	2021-12-01	2021-12-02	1	CAU	Northeast NS Correctional Facility	1
56	Covid - 19	2021-12-02	2021-12-09	7	CAU	Northeast NS Correctional Facility	7
56	Covid - 19	2021-12-02	2021-12-03	1	IND	Northeast NS Correctional Facility	1
56	Covid - 19	2021-12-02	2021-12-03	1	CAU	Northeast NS Correctional Facility	1
56	Covid - 19	2021-12-03	2021-12-06	3	CAU	Northeast NS Correctional Facility	3
56	Covid - 19	2021-12-04	2021-12-07	3	CAU	Northeast NS Correctional Facility	3
56	Covid - 19	2021-12-05	2021-12-07	2	CAU	Northeast NS Correctional Facility	2
56	Covid - 19	2021-12-06	2021-12-07	1	BLA	Northeast NS Correctional Facility	1
56	Covid - 19	2021-12-08	2021-12-09	1	CAU	Northeast NS Correctional Facility	1
56	Covid - 19	2021-12-09	2021-12-11	2	IND	Northeast NS Correctional Facility	2
56	Covid - 19	2021-12-09	2021-12-10	1	CAU	Northeast NS Correctional Facility	1
56	Covid - 19	2021-12-10	2021-12-10	0	CAU	Northeast NS Correctional Facility	0
56	Covid - 19	2021-12-10	2021-12-13	3	CAU	Northeast NS Correctional Facility	3
56	Covid - 19	2021-12-12	2021-12-14	2	CAU	Northeast NS Correctional Facility	2
56	Covid - 19	2021-12-13	2021-12-15	2	CAU	Northeast NS Correctional Facility	2
56	Covid - 19	2021-12-13	2021-12-17	4	CAU	Northeast NS Correctional Facility	4
57	Covid - 19	2021-12-13	2021-12-17	4	CAU	Northeast NS Correctional Facility	4
57	Covid - 19	2021-12-14	2021-12-15	1	IND	Northeast NS Correctional Facility	1
57	Covid - 19	2021-12-14	2021-12-15	1	CAU	Northeast NS Correctional Facility	1
57	Covid - 19	2021-12-14	2021-12-15	1	UNK	Northeast NS Correctional Facility	1
57	Covid - 19	2021-12-14	2021-12-15	1	CAU	Northeast NS Correctional Facility	1
57	Covid - 19	2021-12-14	2021-12-15	1	IND	Northeast NS Correctional Facility	1
57	Covid - 19	2021-12-14	2021-12-15	1	CAU	Northeast NS Correctional Facility	1
57	Covid - 19	2021-12-14	2021-12-15	1	IND	Northeast NS Correctional Facility	1
57	Covid - 19	2021-12-14	2021-12-15	1	IND	Northeast NS Correctional Facility	1
57	Covid - 19	2021-12-14	2021-12-15	1	CAU	Northeast NS Correctional Facility	1
57	Covid - 19	2021-12-14	2021-12-15	1	CAU	Northeast NS Correctional Facility	1
57	Covid - 19	2021-12-14	2021-12-15	1	CAU	Northeast NS Correctional Facility	1
57	Covid - 19	2021-12-14	2021-12-15	1	CAU	Northeast NS Correctional Facility	1
57	Covid - 19	2021-12-14	2021-12-15	1	CAU	Northeast NS Correctional Facility	1
57	Covid - 19	2021-12-14	2021-12-15	1	CAU	Northeast NS Correctional Facility	1
57	Covid - 19	2021-12-14	2021-12-15	1	CAU	Northeast NS Correctional Facility	1
58	Covid - 19	2021-12-14	2021-12-15	1	IND	Northeast NS Correctional Facility	1
58	Covid - 19	2021-12-14	2021-12-14	0	ANS	Northeast NS Correctional Facility	0
58	Covid - 19	2021-12-14	2021-12-15	1	IND	Northeast NS Correctional Facility	1
58	Covid - 19	2021-12-14	2021-12-15	1	IND	Northeast NS Correctional Facility	1
58	Covid - 19	2021-12-14	2021-12-15	1	CAU	Northeast NS Correctional Facility	1
58	Covid - 19	2021-12-14	2021-12-15	1	CAU	Northeast NS Correctional Facility	1
58	Covid - 19	2021-12-14	2021-12-15	1	CAU	Northeast NS Correctional Facility	1
58	Covid - 19	2021-12-15	2021-12-20	5	CAU	Northeast NS Correctional Facility	5
58	Covid - 19	2021-12-15	2021-12-15	0	CAU	Northeast NS Correctional Facility	0
58	Covid - 19	2021-12-15	2021-12-20	5	CAU	Northeast NS Correctional Facility	5
58	Covid - 19	2021-12-15	2021-12-15	0	CAU	Northeast NS Correctional Facility	0
58	Covid - 19	2021-12-16	2021-12-17	1	IND	Northeast NS Correctional Facility	1
58	Covid - 19	2021-12-16	2021-12-20	4	CAU	Northeast NS Correctional Facility	4
58	Covid - 19	2021-12-17	2021-12-23	6	IND	Northeast NS Correctional Facility	6
58	Covid - 19	2021-12-19	2021-12-22	3	IND	Northeast NS Correctional Facility	3
58	Covid - 19	2021-12-21	2021-12-21	0	IND	Northeast NS Correctional Facility	0
59	Covid - 19	2021-12-22	2021-12-24	2	IND	Northeast NS Correctional Facility	2
59	Covid - 19	2021-12-22	2021-12-22	0	CAU	Northeast NS Correctional Facility	0
59	Covid - 19	2021-12-25	2021-12-29	4	CAU	Northeast NS Correctional Facility	4
59	Covid - 19	2021-12-27	2021-12-29	2	CAU	Northeast NS Correctional Facility	2
59	Covid - 19	2021-12-27	2021-12-30	3	IND	Northeast NS Correctional Facility	3
59	Covid - 19	2021-12-28	2021-12-30	2	IND	Northeast NS Correctional Facility	2
59	Covid - 19	2021-12-29	2021-12-30	1	CAU	Northeast NS Correctional Facility	1
59	Covid - 19	2022-01-01	2022-01-13	12	IND	Northeast NS Correctional Facility	12
59	Covid - 19	2022-01-04	2022-01-12	8	CAU	Northeast NS Correctional Facility	8
59	Covid - 19	2022-01-05	2022-01-06	1	CAU	Northeast NS Correctional Facility	1
59	Covid - 19	2022-01-05	2022-01-06	1	CAU	Northeast NS Correctional Facility	1
59	Covid - 19	2022-01-07	2022-01-19	12	CAU	Northeast NS Correctional Facility	12
59	Covid - 19	2022-01-08	2022-01-19	11	CAU	Northeast NS Correctional Facility	11
59	Covid - 19	2022-01-08	2022-01-17	9	CAU	Northeast NS Correctional Facility	9
59	Covid - 19	2022-01-08	2022-01-12	4	CAU	Northeast NS Correctional Facility	4
59	Covid - 19	2022-01-10	2022-01-11	1	CAU	Northeast NS Correctional Facility	1
60	Covid - 19	2022-01-11	2022-01-12	1	CAU	Northeast NS Correctional Facility	1
60	Covid - 19	2022-01-12	2022-01-17	5	CAU	Northeast NS Correctional Facility	5
60	Covid - 19	2022-01-13	2022-01-17	4	CAU	Northeast NS Correctional Facility	4
60	Covid - 19	2022-01-13	2022-01-15	2	CAU	Northeast NS Correctional Facility	2
60	Covid - 19	2022-01-15	2022-01-17	2	CAU	Northeast NS Correctional Facility	2
60	Covid - 19	2022-01-16	2022-01-19	3	CAU	Northeast NS Correctional Facility	3
60	Covid - 19	2022-01-17	2022-01-20	3	CAU	Northeast NS Correctional Facility	3
60	Covid - 19	2022-01-17	2022-01-26	9	IND	Northeast NS Correctional Facility	9
60	Covid - 19	2022-01-17	2022-01-19	2	CAU	Northeast NS Correctional Facility	2
60	Covid - 19	2022-01-18	2022-01-26	8	CAU	Northeast NS Correctional Facility	8
60	Covid - 19	2022-01-18	2022-01-21	3	CAU	Northeast NS Correctional Facility	3
60	Covid - 19	2022-01-18	2022-01-24	6	IND	Northeast NS Correctional Facility	6
60	Covid - 19	2022-01-19	2022-01-21	2	CAU	Northeast NS Correctional Facility	2
60	Covid - 19	2022-01-20	2022-01-21	1	IND	Northeast NS Correctional Facility	1
60	Covid - 19	2022-01-21	2022-01-24	3	CAU	Northeast NS Correctional Facility	3
60	Covid - 19	2022-01-21	2022-01-25	4	CAU	Northeast NS Correctional Facility	4
61	Covid - 19	2022-01-22	2022-01-26	4	CAU	Northeast NS Correctional Facility	4
61	Covid - 19	2022-01-22	2022-01-25	3	CAU	Northeast NS Correctional Facility	3
61	Covid - 19	2022-01-23	2022-02-01	9	IND	Northeast NS Correctional Facility	9
61	Covid - 19	2022-01-23	2022-01-24	1	IND	Northeast NS Correctional Facility	1
61	Covid - 19	2022-01-23	2022-01-25	2	IND	Northeast NS Correctional Facility	2
61	Covid - 19	2022-01-24	2022-02-01	8	CAU	Northeast NS Correctional Facility	8
61	Covid - 19	2022-01-25	2022-02-01	7	CAU	Northeast NS Correctional Facility	7
61	Covid - 19	2022-01-25	2022-01-26	1	CAU	Northeast NS Correctional Facility	1
61	Covid - 19	2022-01-26	2022-02-02	7	CAU	Northeast NS Correctional Facility	7
61	Covid - 19	2022-01-26	2022-01-31	5	CAU	Northeast NS Correctional Facility	5
61	Covid - 19	2022-01-27	2022-02-01	5	CAU	Northeast NS Correctional Facility	5
61	Covid - 19	2022-01-28	2022-01-29	1	CAU	Northeast NS Correctional Facility	1
61	Covid - 19	2022-01-28	2022-01-28	0	CAU	Northeast NS Correctional Facility	0
61	Covid - 19	2022-01-28	2022-01-31	3	CAU	Northeast NS Correctional Facility	3
61	Covid - 19	2022-01-29	2022-02-07	9	CAU	Northeast NS Correctional Facility	9
61	Covid - 19	2022-01-31	2022-01-31	0	CAU	Northeast NS Correctional Facility	0
62	Covid - 19	2022-01-31	2022-02-02	2	CAU	Northeast NS Correctional Facility	2
62	Covid - 19	2022-01-31	2022-02-02	2	IND	Northeast NS Correctional Facility	2
62	Covid - 19	2022-02-01	2022-02-08	7	CAU	Northeast NS Correctional Facility	7
62	Covid - 19	2022-02-05	2022-02-07	2	CAU	Northeast NS Correctional Facility	2
62	Covid - 19	2022-02-08	2022-02-09	1	CAU	Northeast NS Correctional Facility	1
62	Covid - 19	2022-02-08	2022-02-10	2	IND	Northeast NS Correctional Facility	2
62	Covid - 19	2022-02-10	2022-02-11	1	CAU	Northeast NS Correctional Facility	1
62	Covid - 19	2022-02-11	2022-02-15	4	IND	Northeast NS Correctional Facility	4
62	Covid - 19	2022-02-11	2022-02-14	3	CAU	Northeast NS Correctional Facility	3
62	Covid - 19	2022-02-11	2022-02-16	5	CAU	Northeast NS Correctional Facility	5
62	Covid - 19	2022-02-11	2022-02-14	3	CAU	Northeast NS Correctional Facility	3
62	Covid - 19	2022-02-14	2022-02-15	1	CAU	Northeast NS Correctional Facility	1
62	Covid - 19	2022-02-17	2022-02-19	2	IND	Northeast NS Correctional Facility	2
62	Covid - 19	2022-02-19	2022-02-24	5	IND	Northeast NS Correctional Facility	5
62	Covid - 19	2022-02-21	2022-02-22	1	ANS	Northeast NS Correctional Facility	1
62	Covid - 19	2022-02-22	2022-02-27	5	IND	Northeast NS Correctional Facility	5
63	Covid - 19	2022-02-23	2022-02-24	1	IND	Northeast NS Correctional Facility	1
63	Covid - 19	2022-02-23	2022-02-25	2	CAU	Northeast NS Correctional Facility	2
63	Covid - 19	2022-02-23	2022-02-24	1	IND	Northeast NS Correctional Facility	1
63	Covid - 19	2022-02-24	2022-02-28	4	CAU	Northeast NS Correctional Facility	4
63	Covid - 19	2022-02-25	2022-03-01	4	CAU	Northeast NS Correctional Facility	4
63	Covid - 19	2022-02-27	2022-03-15	16	IND	Northeast NS Correctional Facility	16
63	Covid - 19	2022-02-28	2022-03-01	1	CAU	Northeast NS Correctional Facility	1
63	Covid - 19	2022-03-01	2022-03-02	1	CAU	Northeast NS Correctional Facility	1
63	Covid - 19	2022-03-01	2022-03-09	8	CAU	Northeast NS Correctional Facility	8
63	Covid - 19	2022-03-02	2022-03-09	7	CAU	Northeast NS Correctional Facility	7
63	Covid - 19	2022-03-02	2022-03-04	2	CAU	Northeast NS Correctional Facility	2
63	Covid - 19	2022-03-03	2022-03-06	3	CAU	Northeast NS Correctional Facility	3
63	Covid - 19	2022-03-05	2022-03-15	10	CAU	Northeast NS Correctional Facility	10
63	Covid - 19	2022-03-05	2022-03-06	1	CAU	Northeast NS Correctional Facility	1
63	Covid - 19	2022-03-09	2022-03-16	7	CAU	Northeast NS Correctional Facility	7
63	Covid - 19	2022-03-10	2022-03-14	4	IND	Northeast NS Correctional Facility	4
64	Covid - 19	2022-03-10	2022-03-10	0	CAU	Northeast NS Correctional Facility	0
64	Covid - 19	2022-03-11	2022-03-17	6	CAU	Northeast NS Correctional Facility	6
64	Covid - 19	2022-03-12	2022-03-19	7	IND	Northeast NS Correctional Facility	7
64	Covid - 19	2022-03-12	2022-03-14	2	CAU	Northeast NS Correctional Facility	2
64	Covid - 19	2022-03-12	2022-03-17	5	CAU	Northeast NS Correctional Facility	5
64	Covid - 19	2022-03-12	2022-03-14	2	CAU	Northeast NS Correctional Facility	2
64	Covid - 19	2022-03-13	2022-03-16	3	CAU	Northeast NS Correctional Facility	3
64	Covid - 19	2022-03-13	2022-03-18	5	CAU	Northeast NS Correctional Facility	5
64	Covid - 19	2022-03-14	2022-03-17	3	CAU	Northeast NS Correctional Facility	3
64	Covid - 19	2022-03-15	2022-03-16	1	IND	Northeast NS Correctional Facility	1
64	Covid - 19	2022-03-15	2022-03-17	2	CAU	Northeast NS Correctional Facility	2
64	Covid - 19	2022-03-15	2022-03-24	9	CAU	Northeast NS Correctional Facility	9
64	Covid - 19	2022-03-16	2022-03-17	1	CAU	Northeast NS Correctional Facility	1
64	Covid - 19	2022-03-17	2022-03-18	1	CAU	Northeast NS Correctional Facility	1
64	Covid - 19	2022-03-20	2022-03-22	2	IND	Northeast NS Correctional Facility	2
64	Covid - 19	2022-03-22	2022-03-30	8	CAU	Northeast NS Correctional Facility	8
65	Covid - 19	2022-03-22	2022-03-29	7	CAU	Northeast NS Correctional Facility	7
65	Covid - 19	2022-03-22	2022-03-23	1	CAU	Northeast NS Correctional Facility	1
65	Covid - 19	2022-03-22	2022-03-22	0	CAU	Northeast NS Correctional Facility	0
65	Covid - 19	2022-03-23	2022-04-05	13	CAU	Northeast NS Correctional Facility	13
65	Covid - 19	2022-03-24	2022-03-31	7	CAU	Northeast NS Correctional Facility	7
65	Covid - 19	2022-03-25	2022-03-28	3	CAU	Northeast NS Correctional Facility	3
65	Covid - 19	2022-03-26	2022-03-28	2	CAU	Northeast NS Correctional Facility	2
65	Covid - 19	2022-03-27	2022-03-28	1	CAU	Northeast NS Correctional Facility	1
65	Covid - 19	2022-03-28	2022-03-29	1	CAU	Northeast NS Correctional Facility	1
65	Covid - 19	2022-03-28	2022-03-29	1	CAU	Northeast NS Correctional Facility	1
65	Covid - 19	2022-03-28	2022-03-29	1	CAU	Northeast NS Correctional Facility	1
65	Covid - 19	2022-03-28	2022-03-29	1	CAU	Northeast NS Correctional Facility	1
65	Covid - 19	2022-03-28	2022-03-29	1	CAU	Northeast NS Correctional Facility	1
65	Covid - 19	2022-03-28	2022-03-29	1	CAU	Northeast NS Correctional Facility	1
65	Covid - 19	2022-03-28	2022-03-29	1	CAU	Northeast NS Correctional Facility	1
65	Covid - 19	2022-03-28	2022-03-29	1	CAU	Northeast NS Correctional Facility	1
66	Covid - 19	2022-03-28	2022-03-29	1	CAU	Northeast NS Correctional Facility	1
66	Covid - 19	2022-03-28	2022-03-29	1	CAU	Northeast NS Correctional Facility	1
66	Covid - 19	2022-03-28	2022-03-29	1	IND	Northeast NS Correctional Facility	1
66	Covid - 19	2022-03-28	2022-03-29	1	CAU	Northeast NS Correctional Facility	1
66	Covid - 19	2022-03-28	2022-03-29	1	CAU	Northeast NS Correctional Facility	1
66	Covid - 19	2022-03-28	2022-03-29	1	IND	Northeast NS Correctional Facility	1
66	Covid - 19	2022-03-28	2022-03-29	1	CAU	Northeast NS Correctional Facility	1
66	Covid - 19	2022-03-28	2022-03-29	1	IND	Northeast NS Correctional Facility	1
66	Covid - 19	2022-03-29	2022-04-01	3	CAU	Northeast NS Correctional Facility	3
66	Covid - 19	2022-03-29	2022-03-30	1	CAU	Northeast NS Correctional Facility	1
66	Covid - 19	2022-03-29	2022-04-04	6	IND	Northeast NS Correctional Facility	6
66	Covid - 19	2022-03-29	2022-03-31	2	CAU	Northeast NS Correctional Facility	2
66	Covid - 19	2022-03-30	2022-04-13	14	CAU	Northeast NS Correctional Facility	14
66	Covid - 19	2022-03-30	2022-04-01	2	CAU	Northeast NS Correctional Facility	2
66	Covid - 19	2022-03-31	2022-04-02	2	CAU	Northeast NS Correctional Facility	2
66	Covid - 19	2022-04-05	2022-04-07	2	CAU	Northeast NS Correctional Facility	2
67	Covid - 19	2022-04-06	2022-04-07	1	IND	Northeast NS Correctional Facility	1
67	Covid - 19	2022-04-07	2022-04-19	12	BLA	Northeast NS Correctional Facility	12
67	Covid - 19	2022-04-07	2022-04-09	2	IND	Northeast NS Correctional Facility	2
67	Covid - 19	2022-04-07	2022-04-16	9	CAU	Northeast NS Correctional Facility	9
67	Covid - 19	2022-04-09	2022-04-19	10	CAU	Northeast NS Correctional Facility	10
67	Covid - 19	2022-04-10	2022-04-11	1	CAU	Northeast NS Correctional Facility	1
67	Covid - 19	2022-04-12	2022-04-20	8	CAU	Northeast NS Correctional Facility	8
67	Covid - 19	2022-04-13	2022-04-13	0	CAU	Northeast NS Correctional Facility	0
67	Covid - 19	2022-04-13	2022-04-14	1	CAU	Northeast NS Correctional Facility	1
67	Covid - 19	2022-04-13	2022-04-20	7	CAU	Northeast NS Correctional Facility	7
67	Covid - 19	2022-04-16	2022-04-19	3	IND	Northeast NS Correctional Facility	3
67	Covid - 19	2022-04-16	2022-04-21	5	CAU	Northeast NS Correctional Facility	5
67	Covid - 19	2022-04-17	2022-04-24	7	CAU	Northeast NS Correctional Facility	7
67	Covid - 19	2022-04-17	2022-04-24	7	CAU	Northeast NS Correctional Facility	7
67	Covid - 19	2022-04-18	2022-04-21	3	CAU	Northeast NS Correctional Facility	3
67	Covid - 19	2022-04-18	2022-04-21	3	CAU	Northeast NS Correctional Facility	3
68	Covid - 19	2022-04-18	2022-04-21	3	CAU	Northeast NS Correctional Facility	3
68	Covid - 19	2022-04-19	2022-04-27	8	CAU	Northeast NS Correctional Facility	8
68	Covid - 19	2022-04-20	2022-04-22	2	CAU	Northeast NS Correctional Facility	2
68	Covid - 19	2022-04-20	2022-04-20	0	CAU	Northeast NS Correctional Facility	0
68	Covid - 19	2022-04-20	2022-04-21	1	CAU	Northeast NS Correctional Facility	1
68	Covid - 19	2022-04-21	2022-04-21	0	BLA	Northeast NS Correctional Facility	0
68	Covid - 19	2022-04-21	2022-04-29	8	CAU	Northeast NS Correctional Facility	8
68	Covid - 19	2022-04-21	2022-04-25	4	CAU	Northeast NS Correctional Facility	4
68	Covid - 19	2022-04-21	2022-04-26	5	CAU	Northeast NS Correctional Facility	5
68	Covid - 19	2022-04-22	2022-04-29	7	CAU	Northeast NS Correctional Facility	7
68	Covid - 19	2022-04-23	2022-04-24	1	CAU	Northeast NS Correctional Facility	1
68	Covid - 19	2022-04-23	2022-04-27	4	IND	Northeast NS Correctional Facility	4
68	Covid - 19	2022-04-23	2022-04-26	3	IND	Northeast NS Correctional Facility	3
68	Covid - 19	2022-04-23	2022-04-30	7	CAU	Northeast NS Correctional Facility	7
68	Covid - 19	2022-04-24	2022-04-27	3	IND	Northeast NS Correctional Facility	3
68	Covid - 19	2022-04-25	2022-04-27	2	CAU	Northeast NS Correctional Facility	2
69	Covid - 19	2022-04-25	2022-04-26	1	IND	Northeast NS Correctional Facility	1
69	Covid - 19	2022-04-25	2022-05-04	9	CAU	Northeast NS Correctional Facility	9
69	Covid - 19	2022-04-25	2022-05-12	17	BLA	Northeast NS Correctional Facility	17
69	Covid - 19	2022-04-25	2022-05-04	9	CAU	Northeast NS Correctional Facility	9
69	Covid - 19	2022-04-25	2022-05-12	17	BLA	Northeast NS Correctional Facility	17
69	Covid - 19	2022-04-26	2022-04-26	0	CAU	Northeast NS Correctional Facility	0
69	Covid - 19	2022-04-26	2022-05-13	17	CAU	Northeast NS Correctional Facility	17
69	Covid - 19	2022-04-26	2022-05-04	8	CAU	Northeast NS Correctional Facility	8
69	Covid - 19	2022-04-27	2022-04-27	0	CAU	Northeast NS Correctional Facility	0
69	Covid - 19	2022-04-28	2022-05-13	15	CAU	Northeast NS Correctional Facility	15
69	Covid - 19	2022-04-28	2022-05-13	15	CAU	Northeast NS Correctional Facility	15
69	Covid - 19	2022-04-28	2022-04-29	1	CAU	Northeast NS Correctional Facility	1
69	Covid - 19	2022-04-28	2022-05-13	15	CAU	Northeast NS Correctional Facility	15
69	Covid - 19	2022-04-28	2022-05-13	15	CAU	Northeast NS Correctional Facility	15
69	Covid - 19	2022-04-28	2022-05-13	15	CAU	Northeast NS Correctional Facility	15
69	Covid - 19	2022-04-28	2022-04-29	1	IND	Northeast NS Correctional Facility	1
70	Covid - 19	2022-04-28	2022-05-13	15	CAU	Northeast NS Correctional Facility	15
70	Covid - 19	2022-04-28	2022-05-13	15	CAU	Northeast NS Correctional Facility	15
70	Covid - 19	2022-04-28	2022-04-29	1	CAU	Northeast NS Correctional Facility	1
70	Covid - 19	2022-04-28	2022-04-29	1	CAU	Northeast NS Correctional Facility	1
70	Covid - 19	2022-04-28	2022-05-13	15	IND	Northeast NS Correctional Facility	15
70	Covid - 19	2022-04-28	2022-05-13	15	CAU	Northeast NS Correctional Facility	15
70	Covid - 19	2022-04-28	2022-05-13	15	IND	Northeast NS Correctional Facility	15
70	Covid - 19	2022-04-28	2022-04-29	1	CAU	Northeast NS Correctional Facility	1
70	Covid - 19	2022-04-28	2022-05-13	15	CAU	Northeast NS Correctional Facility	15
70	Covid - 19	2022-04-28	2022-05-12	14	CAU	Northeast NS Correctional Facility	14
70	Covid - 19	2022-04-28	2022-04-29	1	CAU	Northeast NS Correctional Facility	1
70	Covid - 19	2022-04-28	2022-04-29	1	CAU	Northeast NS Correctional Facility	1
70	Covid - 19	2022-04-28	2022-05-13	15	CAU	Northeast NS Correctional Facility	15
70	Covid - 19	2022-04-28	2022-05-13	15	CAU	Northeast NS Correctional Facility	15
70	Covid - 19	2022-04-29	2022-05-03	4	CAU	Northeast NS Correctional Facility	4
70	Covid - 19	2022-04-29	2022-05-03	4	CAU	Northeast NS Correctional Facility	4
71	Covid - 19	2022-04-29	2022-05-03	4	CAU	Northeast NS Correctional Facility	4
71	Covid - 19	2022-04-29	2022-05-02	3	CAU	Northeast NS Correctional Facility	3
71	Covid - 19	2022-04-30	2022-05-03	3	CAU	Northeast NS Correctional Facility	3
71	Covid - 19	2022-04-30	2022-05-03	3	CAU	Northeast NS Correctional Facility	3
71	Covid - 19	2022-05-01	2022-05-09	8	CAU	Northeast NS Correctional Facility	8
71	Covid - 19	2022-05-01	2022-05-02	1	Redacted	Northeast NS Correctional Facility	1
71	Covid - 19	2022-05-03	2022-05-04	1	CAU	Northeast NS Correctional Facility	1
71	Covid - 19	2022-05-04	2022-05-16	12	CAU	Northeast NS Correctional Facility	12
71	Covid - 19	2022-05-04	2022-05-05	1	CAU	Northeast NS Correctional Facility	1
71	Covid - 19	2022-05-05	2022-05-12	7	CAU	Northeast NS Correctional Facility	7
71	Covid - 19	2022-05-06	2022-05-19	13	CAU	Northeast NS Correctional Facility	13
71	Covid - 19	2022-05-07	2022-05-10	3	IND	Northeast NS Correctional Facility	3
71	Covid - 19	2022-05-10	2022-05-11	1	CAU	Northeast NS Correctional Facility	1
