Page	Confinement Reason	Entry	Exit	Duration	Ethnic Origin	Correctional Facility	Duration_calc
127	Covid - 19	2021-06-29	2021-06-30	1	IND	Central NS Correctional Facility	1
127	Covid - 19	2021-06-29	2021-07-01	2	CAU	Central NS Correctional Facility	2
127	Covid - 19	2021-06-30	2021-07-03	3	CAU	Central NS Correctional Facility	3
128	Covid - 19	2021-06-30	2021-07-02	2	IND	Central NS Correctional Facility	2
128	Covid - 19	2021-06-30	2021-07-02	2	CAU	Central NS Correctional Facility	2
128	Covid - 19	2021-06-30	2021-07-04	4	CAU	Central NS Correctional Facility	4
128	Covid - 19	2021-06-30	2021-07-01	1	UNK	Central NS Correctional Facility	1
128	Covid - 19	2021-06-30	2021-07-03	3	ANS	Central NS Correctional Facility	3
128	Covid - 19	2021-06-30	2021-07-02	2	IND	Central NS Correctional Facility	2
128	Covid - 19	2021-06-30	2021-07-02	2	CAU	Central NS Correctional Facility	2
128	Covid - 19	2021-06-30	2021-07-03	3	CAU	Central NS Correctional Facility	3
128	Covid - 19	2021-07-01	2021-07-02	1	CAU	Central NS Correctional Facility	1
128	Covid - 19	2021-07-01	2021-07-03	2	CAU	Central NS Correctional Facility	2
128	Covid - 19	2021-07-01	2021-07-02	1	BLA	Central NS Correctional Facility	1
128	Covid - 19	2021-07-01	2021-07-03	2	CAU	Central NS Correctional Facility	2
128	Covid - 19	2021-07-01	2021-07-03	2	CAU	Central NS Correctional Facility	2
128	Covid - 19	2021-07-02	2021-07-05	3	CAU	Central NS Correctional Facility	3
128	Covid - 19	2021-07-02	2021-07-05	3	CAU	Central NS Correctional Facility	3
128	Covid - 19	2021-07-02	2021-07-04	2	CAU	Central NS Correctional Facility	2
129	Covid - 19	2021-07-02	2021-07-04	2	CAU	Central NS Correctional Facility	2
129	Covid - 19	2021-07-02	2021-07-06	4	CAU	Central NS Correctional Facility	4
129	Covid - 19	2021-07-02	2021-07-07	5	CAU	Central NS Correctional Facility	5
129	Covid - 19	2021-07-02	2021-07-03	1	CAU	Central NS Correctional Facility	1
129	Covid - 19	2021-07-02	2021-07-06	4	CAU	Central NS Correctional Facility	4
129	Covid - 19	2021-07-02	2021-07-03	1	BLA	Central NS Correctional Facility	1
129	Covid - 19	2021-07-03	2021-07-06	3	CAU	Central NS Correctional Facility	3
129	Covid - 19	2021-07-03	2021-07-06	3	IND	Central NS Correctional Facility	3
129	Covid - 19	2021-07-03	2021-07-04	1	CAU	Central NS Correctional Facility	1
129	Covid - 19	2021-07-03	2021-07-04	1	CAU	Central NS Correctional Facility	1
129	Covid - 19	2021-07-04	2021-07-05	1	CAU	Central NS Correctional Facility	1
129	Covid - 19	2021-07-04	2021-07-17	13	CAU	Central NS Correctional Facility	13
129	Covid - 19	2021-07-04	2021-07-05	1	CAU	Central NS Correctional Facility	1
129	Covid - 19	2021-07-04	2021-07-06	2	CAU	Central NS Correctional Facility	2
129	Covid - 19	2021-07-04	2021-07-05	1	BLA	Central NS Correctional Facility	1
129	Covid - 19	2021-07-04	2021-07-05	1	CAU	Central NS Correctional Facility	1
130	Covid - 19	2021-07-04	2021-07-05	1	CAU	Central NS Correctional Facility	1
130	Covid - 19	2021-07-04	2021-07-09	5	CAU	Central NS Correctional Facility	5
130	Covid - 19	2021-07-04	2021-07-06	2	CAU	Central NS Correctional Facility	2
130	Covid - 19	2021-07-05	2021-07-07	2	CAU	Central NS Correctional Facility	2
130	Covid - 19	2021-07-05	2021-07-06	1	IND	Central NS Correctional Facility	1
130	Covid - 19	2021-07-05	2021-07-09	4	CAU	Central NS Correctional Facility	4
130	Covid - 19	2021-07-05	2021-07-08	3	CAU	Central NS Correctional Facility	3
130	Covid - 19	2021-07-05	2021-07-08	3	UNK	Central NS Correctional Facility	3
130	Covid - 19	2021-07-06	2021-07-14	8	IND	Central NS Correctional Facility	8
130	Covid - 19	2021-07-06	2021-07-07	1	CAU	Central NS Correctional Facility	1
130	Covid - 19	2021-07-06	2021-07-16	10	CAU	Central NS Correctional Facility	10
130	Covid - 19	2021-07-06	2021-07-10	4	IND	Central NS Correctional Facility	4
130	Covid - 19	2021-07-07	2021-07-11	4	CAU	Central NS Correctional Facility	4
130	Covid - 19	2021-07-07	2021-07-08	1	CAU	Central NS Correctional Facility	1
130	Covid - 19	2021-07-07	2021-07-08	1	CAU	Central NS Correctional Facility	1
130	Covid - 19	2021-07-07	2021-07-08	1	CAU	Central NS Correctional Facility	1
131	Covid - 19	2021-07-08	2021-07-14	6	BLA	Central NS Correctional Facility	6
131	Covid - 19	2021-07-08	2021-07-08	0	CAU	Central NS Correctional Facility	0
131	Covid - 19	2021-07-08	2021-07-09	1	CAU	Central NS Correctional Facility	1
131	Covid - 19	2021-07-08	2021-07-10	2	IND	Central NS Correctional Facility	2
131	Covid - 19	2021-07-08	2021-07-10	2	ARAB	Central NS Correctional Facility	2
131	Covid - 19	2021-07-08	2021-07-08	0	CAU	Central NS Correctional Facility	0
131	Covid - 19	2021-07-08	2021-07-08	0	CAU	Central NS Correctional Facility	0
131	Covid - 19	2021-07-08	2021-07-08	0	CAU	Central NS Correctional Facility	0
131	Covid - 19	2021-07-09	2021-07-10	1	BLA	Central NS Correctional Facility	1
131	Covid - 19	2021-07-09	2021-07-12	3	CAU	Central NS Correctional Facility	3
131	Covid - 19	2021-07-09	2021-07-12	3	BLA	Central NS Correctional Facility	3
131	Covid - 19	2021-07-09	2021-07-09	0	CAU	Central NS Correctional Facility	0
131	Covid - 19	2021-07-09	2021-07-11	2	BLA	Central NS Correctional Facility	2
131	Covid - 19	2021-07-09	2021-07-12	3	CAU	Central NS Correctional Facility	3
131	Covid - 19	2021-07-09	2021-07-11	2	CAU	Central NS Correctional Facility	2
131	Covid - 19	2021-07-09	2021-07-11	2	CAU	Central NS Correctional Facility	2
132	Covid - 19	2021-07-09	2021-07-10	1	BLA	Central NS Correctional Facility	1
132	Covid - 19	2021-07-09	2021-07-10	1	CAU	Central NS Correctional Facility	1
132	Covid - 19	2021-07-10	2021-07-11	1	CAU	Central NS Correctional Facility	1
132	Covid - 19	2021-07-10	2021-07-12	2	BLA	Central NS Correctional Facility	2
132	Covid - 19	2021-07-10	2021-07-12	2	IND	Central NS Correctional Facility	2
132	Covid - 19	2021-07-10	2021-07-13	3	CAU	Central NS Correctional Facility	3
132	Covid - 19	2021-07-10	2021-07-11	1	BLA	Central NS Correctional Facility	1
132	Covid - 19	2021-07-11	2021-07-13	2	CAU	Central NS Correctional Facility	2
132	Covid - 19	2021-07-11	2021-07-12	1	CAU	Central NS Correctional Facility	1
132	Covid - 19	2021-07-11	2021-07-13	2	CAU	Central NS Correctional Facility	2
132	Covid - 19	2021-07-11	2021-07-12	1	CAU	Central NS Correctional Facility	1
132	Covid - 19	2021-07-11	2021-07-13	2	CAU	Central NS Correctional Facility	2
132	Covid - 19	2021-07-11	2021-07-13	2	CAU	Central NS Correctional Facility	2
132	Covid - 19	2021-07-11	2021-07-13	2	CAU	Central NS Correctional Facility	2
132	Covid - 19	2021-07-12	2021-07-12	0	BLA	Central NS Correctional Facility	0
132	Covid - 19	2021-07-12	2021-07-12	0	CAU	Central NS Correctional Facility	0
133	Covid - 19	2021-07-12	2021-07-14	2	IND	Central NS Correctional Facility	2
133	Covid - 19	2021-07-12	2021-07-12	0	CAU	Central NS Correctional Facility	0
133	Covid - 19	2021-07-13	2021-07-14	1	CAU	Central NS Correctional Facility	1
133	Covid - 19	2021-07-13	2021-07-14	1	CAU	Central NS Correctional Facility	1
133	Covid - 19	2021-07-13	2021-07-13	0	CAU	Central NS Correctional Facility	0
133	Covid - 19	2021-07-13	2021-07-14	1	CAU	Central NS Correctional Facility	1
133	Covid - 19	2021-07-13	2021-07-15	2	CAU	Central NS Correctional Facility	2
133	Covid - 19	2021-07-13	2021-07-14	1	CAU	Central NS Correctional Facility	1
133	Covid - 19	2021-07-14	2021-07-15	1	CAU	Central NS Correctional Facility	1
133	Covid - 19	2021-07-14	2021-07-14	0	CAU	Central NS Correctional Facility	0
133	Covid - 19	2021-07-14	2021-07-16	2	BLA	Central NS Correctional Facility	2
133	Covid - 19	2021-07-14	2021-07-15	1	CAU	Central NS Correctional Facility	1
133	Covid - 19	2021-07-14	2021-07-16	2	CAU	Central NS Correctional Facility	2
133	Covid - 19	2021-07-15	2021-07-17	2	CAU	Central NS Correctional Facility	2
133	Covid - 19	2021-07-15	2021-07-17	2	BLA	Central NS Correctional Facility	2
133	Covid - 19	2021-07-15	2021-07-15	0	CAU	Central NS Correctional Facility	0
134	Covid - 19	2021-07-15	2021-07-16	1	ANS	Central NS Correctional Facility	1
134	Covid - 19	2021-07-16	2021-07-19	3	CAU	Central NS Correctional Facility	3
134	Covid - 19	2021-07-16	2021-07-18	2	CAU	Central NS Correctional Facility	2
134	Covid - 19	2021-07-16	2021-07-19	3	CAU	Central NS Correctional Facility	3
134	Covid - 19	2021-07-16	2021-07-16	0	CAU	Central NS Correctional Facility	0
134	Covid - 19	2021-07-16	2021-07-18	2	CAU	Central NS Correctional Facility	2
134	Covid - 19	2021-07-17	2021-07-21	4	CAU	Central NS Correctional Facility	4
134	Covid - 19	2021-07-17	2021-07-19	2	CAU	Central NS Correctional Facility	2
134	Covid - 19	2021-07-17	2021-07-20	3	CAU	Central NS Correctional Facility	3
134	Covid - 19	2021-07-18	2021-07-19	1	CAU	Central NS Correctional Facility	1
134	Covid - 19	2021-07-18	2021-07-20	2	IND	Central NS Correctional Facility	2
134	Covid - 19	2021-07-19	2021-07-19	0	IND	Central NS Correctional Facility	0
134	Covid - 19	2021-07-19	2021-07-21	2	CAU	Central NS Correctional Facility	2
134	Covid - 19	2021-07-19	2021-07-20	1	BLA	Central NS Correctional Facility	1
134	Covid - 19	2021-07-19	2021-07-19	0	BLA	Central NS Correctional Facility	0
134	Covid - 19	2021-07-20	2021-07-22	2	CAU	Central NS Correctional Facility	2
135	Covid - 19	2021-07-20	2021-07-27	7	BLA	Central NS Correctional Facility	7
135	Covid - 19	2021-07-20	2021-07-20	0	CAU	Central NS Correctional Facility	0
135	Covid - 19	2021-07-20	2021-07-22	2	ARAB	Central NS Correctional Facility	2
135	Covid - 19	2021-07-20	2021-07-24	4	CAU	Central NS Correctional Facility	4
135	Covid - 19	2021-07-20	2021-07-23	3	CAU	Central NS Correctional Facility	3
135	Covid - 19	2021-07-20	2021-07-21	1	CAU	Central NS Correctional Facility	1
135	Covid - 19	2021-07-21	2021-07-21	0	CAU	Central NS Correctional Facility	0
135	Covid - 19	2021-07-21	2021-07-22	1	CAU	Central NS Correctional Facility	1
135	Covid - 19	2021-07-21	2021-07-23	2	CAU	Central NS Correctional Facility	2
135	Covid - 19	2021-07-21	2021-07-22	1	ANS	Central NS Correctional Facility	1
135	Covid - 19	2021-07-21	2021-07-22	1	UNK	Central NS Correctional Facility	1
135	Covid - 19	2021-07-21	2021-07-22	1	CAU	Central NS Correctional Facility	1
135	Covid - 19	2021-07-21	2021-07-23	2	CAU	Central NS Correctional Facility	2
135	Covid - 19	2021-07-21	2021-07-23	2	BLA	Central NS Correctional Facility	2
135	Covid - 19	2021-07-21	2021-07-21	0	CAU	Central NS Correctional Facility	0
135	Covid - 19	2021-07-22	2021-07-27	5	CAU	Central NS Correctional Facility	5
136	Covid - 19	2021-07-22	2021-07-23	1	BLA	Central NS Correctional Facility	1
136	Covid - 19	2021-07-22	2021-08-05	14	CAU	Central NS Correctional Facility	14
136	Covid - 19	2021-07-22	2021-07-23	1	IND	Central NS Correctional Facility	1
136	Covid - 19	2021-07-22	2021-08-05	14	BLA	Central NS Correctional Facility	14
136	Covid - 19	2021-07-22	2021-07-26	4	BLA	Central NS Correctional Facility	4
136	Covid - 19	2021-07-22	2021-07-22	0	CAU	Central NS Correctional Facility	0
136	Covid - 19	2021-07-22	2021-07-22	0	CAU	Central NS Correctional Facility	0
136	Covid - 19	2021-07-22	2021-07-24	2	OTH	Central NS Correctional Facility	2
136	Covid - 19	2021-07-23	2021-07-23	0	CAU	Central NS Correctional Facility	0
136	Covid - 19	2021-07-23	2021-07-26	3	CAU	Central NS Correctional Facility	3
136	Covid - 19	2021-07-24	2021-07-26	2	CAU	Central NS Correctional Facility	2
136	Covid - 19	2021-07-24	2021-07-28	4	IND	Central NS Correctional Facility	4
136	Covid - 19	2021-07-24	2021-07-26	2	CAU	Central NS Correctional Facility	2
136	Covid - 19	2021-07-24	2021-07-28	4	BLA	Central NS Correctional Facility	4
136	Covid - 19	2021-07-24	2021-07-27	3	BLA	Central NS Correctional Facility	3
136	Covid - 19	2021-07-25	2021-07-28	3	CAU	Central NS Correctional Facility	3
137	Covid - 19	2021-07-25	2021-07-26	1	CAU	Central NS Correctional Facility	1
137	Covid - 19	2021-07-25	2021-07-27	2	IND	Central NS Correctional Facility	2
137	Covid - 19	2021-07-25	2021-07-28	3	BLA	Central NS Correctional Facility	3
137	Covid - 19	2021-07-25	2021-07-26	1	IND	Central NS Correctional Facility	1
137	Covid - 19	2021-07-26	2021-07-26	0	CAU	Central NS Correctional Facility	0
137	Covid - 19	2021-07-26	2021-07-30	4	CAU	Central NS Correctional Facility	4
137	Covid - 19	2021-07-26	2021-08-06	11	CAU	Central NS Correctional Facility	11
137	Covid - 19	2021-07-27	2021-07-29	2	BLA	Central NS Correctional Facility	2
137	Covid - 19	2021-07-27	2021-07-28	1	CAU	Central NS Correctional Facility	1
137	Covid - 19	2021-07-27	2021-07-28	1	CAU	Central NS Correctional Facility	1
137	Covid - 19	2021-07-27	2021-07-28	1	CAU	Central NS Correctional Facility	1
137	Covid - 19	2021-07-28	2021-07-30	2	CAU	Central NS Correctional Facility	2
137	Covid - 19	2021-07-28	2021-07-30	2	UNK	Central NS Correctional Facility	2
137	Covid - 19	2021-07-28	2021-07-29	1	UNK	Central NS Correctional Facility	1
137	Covid - 19	2021-07-28	2021-07-29	1	CAU	Central NS Correctional Facility	1
137	Covid - 19	2021-07-28	2021-07-30	2	CAU	Central NS Correctional Facility	2
138	Covid - 19	2021-07-28	2021-07-30	2	CAU	Central NS Correctional Facility	2
138	Covid - 19	2021-07-29	2021-07-29	0	CAU	Central NS Correctional Facility	0
138	Covid - 19	2021-07-29	2021-07-29	0	CAU	Central NS Correctional Facility	0
138	Covid - 19	2021-07-29	2021-07-29	0	IND	Central NS Correctional Facility	0
138	Covid - 19	2021-07-30	2021-08-03	4	CAU	Central NS Correctional Facility	4
138	Covid - 19	2021-07-30	2021-07-30	0	CAU	Central NS Correctional Facility	0
138	Covid - 19	2021-07-30	2021-07-31	1	BLA	Central NS Correctional Facility	1
138	Covid - 19	2021-07-30	2021-08-01	2	CAU	Central NS Correctional Facility	2
138	Covid - 19	2021-07-30	2021-08-02	3	CAU	Central NS Correctional Facility	3
138	Covid - 19	2021-07-30	2021-07-30	0	IND	Central NS Correctional Facility	0
138	Covid - 19	2021-07-30	2021-07-31	1	CAU	Central NS Correctional Facility	1
138	Covid - 19	2021-07-30	2021-07-30	0	BLA	Central NS Correctional Facility	0
138	Covid - 19	2021-07-30	2021-07-31	1	OTH	Central NS Correctional Facility	1
138	Covid - 19	2021-07-31	2021-08-15	15	IND	Central NS Correctional Facility	15
138	Covid - 19	2021-07-31	2021-08-02	2	CAU	Central NS Correctional Facility	2
138	Covid - 19	2021-07-31	2021-08-02	2	CAU	Central NS Correctional Facility	2
139	Covid - 19	2021-07-31	2021-08-01	1	CAU	Central NS Correctional Facility	1
139	Covid - 19	2021-08-01	2021-08-02	1	CAU	Central NS Correctional Facility	1
139	Covid - 19	2021-08-01	2021-08-02	1	CAU	Central NS Correctional Facility	1
139	Covid - 19	2021-08-01	2021-08-05	4	BLA	Central NS Correctional Facility	4
139	Covid - 19	2021-08-01	2021-08-03	2	CAU	Central NS Correctional Facility	2
139	Covid - 19	2021-08-03	2021-08-04	1	CAU	Central NS Correctional Facility	1
139	Covid - 19	2021-08-03	2021-08-17	14	BLA	Central NS Correctional Facility	14
139	Covid - 19	2021-08-03	2021-08-04	1	CAU	Central NS Correctional Facility	1
139	Covid - 19	2021-08-03	2021-08-03	0	UNK	Central NS Correctional Facility	0
139	Covid - 19	2021-08-03	2021-08-06	3	OTH	Central NS Correctional Facility	3
139	Covid - 19	2021-08-03	2021-08-04	1	CAU	Central NS Correctional Facility	1
139	Covid - 19	2021-08-03	2021-08-19	16	CAU	Central NS Correctional Facility	16
139	Covid - 19	2021-08-03	2021-08-04	1	ANS	Central NS Correctional Facility	1
139	Covid - 19	2021-08-03	2021-08-03	0	IND	Central NS Correctional Facility	0
139	Covid - 19	2021-08-04	2021-08-04	0	CAU	Central NS Correctional Facility	0
139	Covid - 19	2021-08-05	2021-08-06	1	CAU	Central NS Correctional Facility	1
140	Covid - 19	2021-08-05	2021-08-08	3	BLA	Central NS Correctional Facility	3
140	Covid - 19	2021-08-06	2021-08-08	2	CAU	Central NS Correctional Facility	2
140	Covid - 19	2021-08-06	2021-08-06	0	CAU	Central NS Correctional Facility	0
140	Covid - 19	2021-08-06	2021-08-08	2	CAU	Central NS Correctional Facility	2
140	Covid - 19	2021-08-06	2021-08-08	2	CAU	Central NS Correctional Facility	2
140	Covid - 19	2021-08-07	2021-08-12	5	BLA	Central NS Correctional Facility	5
140	Covid - 19	2021-08-07	2021-08-16	9	CAU	Central NS Correctional Facility	9
140	Covid - 19	2021-08-07	2021-08-08	1	CAU	Central NS Correctional Facility	1
140	Covid - 19	2021-08-07	2021-08-08	1	ASIA	Central NS Correctional Facility	1
140	Covid - 19	2021-08-07	2021-08-09	2	CAU	Central NS Correctional Facility	2
140	Covid - 19	2021-08-08	2021-08-09	1	IND	Central NS Correctional Facility	1
140	Covid - 19	2021-08-08	2021-08-09	1	ANS	Central NS Correctional Facility	1
140	Covid - 19	2021-08-08	2021-08-10	2	CAU	Central NS Correctional Facility	2
140	Covid - 19	2021-08-08	2021-08-10	2	IND	Central NS Correctional Facility	2
140	Covid - 19	2021-08-08	2021-08-09	1	CAU	Central NS Correctional Facility	1
140	Covid - 19	2021-08-08	2021-08-09	1	CAU	Central NS Correctional Facility	1
141	Covid - 19	2021-08-09	2021-08-19	10	CAU	Central NS Correctional Facility	10
141	Covid - 19	2021-08-09	2021-08-10	1	CAU	Central NS Correctional Facility	1
141	Covid - 19	2021-08-10	2021-08-14	4	IND	Central NS Correctional Facility	4
141	Covid - 19	2021-08-10	2021-08-11	1	CAU	Central NS Correctional Facility	1
141	Covid - 19	2021-08-10	2021-08-11	1	CAU	Central NS Correctional Facility	1
141	Covid - 19	2021-08-10	2021-08-11	1	CAU	Central NS Correctional Facility	1
141	Covid - 19	2021-08-11	2021-08-11	0	ARAB	Central NS Correctional Facility	0
141	Covid - 19	2021-08-11	2021-08-13	2	CAU	Central NS Correctional Facility	2
141	Covid - 19	2021-08-11	2021-08-12	1	UNK	Central NS Correctional Facility	1
141	Covid - 19	2021-08-11	2021-08-12	1	IND	Central NS Correctional Facility	1
141	Covid - 19	2021-08-11	2021-08-13	2	CAU	Central NS Correctional Facility	2
141	Covid - 19	2021-08-11	2021-08-14	3	CAU	Central NS Correctional Facility	3
141	Covid - 19	2021-08-11	2021-08-11	0	CAU	Central NS Correctional Facility	0
141	Covid - 19	2021-08-11	2021-08-11	0	CAU	Central NS Correctional Facility	0
141	Covid - 19	2021-08-12	2021-08-14	2	CAU	Central NS Correctional Facility	2
141	Covid - 19	2021-08-12	2021-08-15	3	CAU	Central NS Correctional Facility	3
142	Covid - 19	2021-08-12	2021-08-14	2	CAU	Central NS Correctional Facility	2
142	Covid - 19	2021-08-12	2021-08-13	1	CAU	Central NS Correctional Facility	1
142	Covid - 19	2021-08-12	2021-08-17	5	IND	Central NS Correctional Facility	5
142	Covid - 19	2021-08-12	2021-08-13	1	CAU	Central NS Correctional Facility	1
142	Covid - 19	2021-08-12	2021-08-17	5	IND	Central NS Correctional Facility	5
142	Covid - 19	2021-08-12	2021-08-13	1	CAU	Central NS Correctional Facility	1
142	Covid - 19	2021-08-12	2021-08-14	2	CAU	Central NS Correctional Facility	2
142	Covid - 19	2021-08-13	2021-08-16	3	CAU	Central NS Correctional Facility	3
